video_id,title,description,channelTitle,videoPublishedAt,tags,viewCount,videoLikeCount,videoCommentCount,comment_id,author,text,commentLikeCount,commentPublishedAt
6g4DvZxuuHs,Russia-Ukraine War: Russian Iskander Missile Hits Ukrainian Military Base | Caught On Cam |Originals,"In a major escalation, a Russian missile strike has reportedly targeted a Ukrainian military training camp in the Sumy region near Shostka. According to the Russian Ministry of Defense, the camp — believed to belong to the AFU 1st Special Forces Brigade — was identified during a reconnaissance operation.

The strike was carried out using Iskander tactical missiles, highlighting the continued use of precision weapons in the ongoing conflict.

#russiaukrainewar #ukraine #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T15:45:00Z,War LIVE;war live;Russia Ukraine War;Ukraine News;Russia Airstrike Ukraine;NATO Warns Putin;russia news;Ukraine Repels Attack;russia strikes ukraine;War in Ukraine;Russian Bombing Ukraine;kyiv under attack;kyiv news;zelensky live;ukraine live news;putin news;Russia vs Ukraine Latest;Russia Strikes Ukraine;Ukraine War Update;Russia Ukraine Tensions;Russia vs Ukraine;trump putin meet;trump russia ukraine;war;live;wion;Iskander Missile,19126,206,28,UgxD_AWqOYj_WyEzJPV4AaABAg,@OlehPanchenko-v9g,"Putin may hold some critical information on Trump and that’s why Trump afraid of Putin. Without increased sanctions and pressure on Putin, the war will go on for a long time. Putin himself will want peace when his army loses and the Ukrainian army attacks, and therefore it is necessary to increase military aid to Ukraine",0,2025-05-21T16:06:12Z
6Iu13RGnzrg,Azov gunners storm Russian positions in fierce forest firefight,"#shortsfeed #russia #ukraine #warthunder #putin #zelensky 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News
Azov gunners storm Russian positions in fierce forest firefight",Daily Mail News,2025-05-21T15:13:30Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Azov;Russia;Ukraine;War;Putin;Zelesky,9892,491,6,UgzAQ0V-GaQyaRM62Ld4AaABAg,@kostadingeorgiev8906,🇷🇺💪🫸🇺🇦💩,0,2025-05-22T09:27:24Z
6Iu13RGnzrg,Azov gunners storm Russian positions in fierce forest firefight,"#shortsfeed #russia #ukraine #warthunder #putin #zelensky 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News
Azov gunners storm Russian positions in fierce forest firefight",Daily Mail News,2025-05-21T15:13:30Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Azov;Russia;Ukraine;War;Putin;Zelesky,9892,491,6,UgwOBZS_qltFUsNU45R4AaABAg,@VictorGonzales-wq6do,👍👍👍👍👏👏👏💪💪🫵🫵🤙😎,0,2025-05-22T03:51:52Z
6Iu13RGnzrg,Azov gunners storm Russian positions in fierce forest firefight,"#shortsfeed #russia #ukraine #warthunder #putin #zelensky 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News
Azov gunners storm Russian positions in fierce forest firefight",Daily Mail News,2025-05-21T15:13:30Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Azov;Russia;Ukraine;War;Putin;Zelesky,9892,491,6,UgyG6MiobximXzmNOPd4AaABAg,@ernst624,🔱🇺🇦✌🏻🌻,0,2025-05-22T03:36:35Z
6Iu13RGnzrg,Azov gunners storm Russian positions in fierce forest firefight,"#shortsfeed #russia #ukraine #warthunder #putin #zelensky 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News
Azov gunners storm Russian positions in fierce forest firefight",Daily Mail News,2025-05-21T15:13:30Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Azov;Russia;Ukraine;War;Putin;Zelesky,9892,491,6,Ugzv1MtE9Ene9zzH4gp4AaABAg,@TheGluca1976,"I dont know but this assault Is again every military method..  i was in the 1998 an instructor of italian assaults troops called "" Tuscany woolfs """,1,2025-05-22T03:15:57Z
6Iu13RGnzrg,Azov gunners storm Russian positions in fierce forest firefight,"#shortsfeed #russia #ukraine #warthunder #putin #zelensky 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News
Azov gunners storm Russian positions in fierce forest firefight",Daily Mail News,2025-05-21T15:13:30Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Azov;Russia;Ukraine;War;Putin;Zelesky,9892,491,6,UgxAXRJzziqOFGnXrIx4AaABAg,@dimario9020,Учебка на войне так не шмаляют,0,2025-05-22T00:24:58Z
RGUuHqkmx7g,Fierce firefight erupts as Azov troops storm Russian defences,"#shortsfeed #russia #ukraine #war #Putin #zelensky #shortsfeed 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News",Daily Mail News,2025-05-21T14:57:59Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Russia;Ukraine;war;Putin,16687,843,22,Ugw_yQBy1lp289ZpU1d4AaABAg,@andrej503,Уже червей кормят 😂,0,2025-05-22T09:55:42Z
RGUuHqkmx7g,Fierce firefight erupts as Azov troops storm Russian defences,"#shortsfeed #russia #ukraine #war #Putin #zelensky #shortsfeed 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News",Daily Mail News,2025-05-21T14:57:59Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Russia;Ukraine;war;Putin,16687,843,22,UgzilCcHCXD3uWZAK2x4AaABAg,@ВолегШа,УкрАсатанизм под желтопоганым флагом австронемецких земель это демократия фашизма и сионизма Киев мы русины Путин освободи нас от рогулятины !,0,2025-05-21T20:51:14Z
RGUuHqkmx7g,Fierce firefight erupts as Azov troops storm Russian defences,"#shortsfeed #russia #ukraine #war #Putin #zelensky #shortsfeed 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News",Daily Mail News,2025-05-21T14:57:59Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Russia;Ukraine;war;Putin,16687,843,22,Ugw1_8CGjwkKpjtsOid4AaABAg,@YoungleiAyoung,Ukraine 💪,15,2025-05-21T18:06:19Z
RGUuHqkmx7g,Fierce firefight erupts as Azov troops storm Russian defences,"#shortsfeed #russia #ukraine #war #Putin #zelensky #shortsfeed 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News",Daily Mail News,2025-05-21T14:57:59Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Russia;Ukraine;war;Putin,16687,843,22,UgybSv4cOTn5Z_eRIVN4AaABAg,@ROLFHANS,Расєйці- дешеве добриво на землю України та чудовий комбікорм для наших тваринок😂😂😂,0,2025-05-21T17:30:25Z
RGUuHqkmx7g,Fierce firefight erupts as Azov troops storm Russian defences,"#shortsfeed #russia #ukraine #war #Putin #zelensky #shortsfeed 
Daily Mail Homepage:  https://www.dailymail.co.uk/
Daily Mail Facebook: https://facebook.com/dailymail
Daily Mail IG: https://instagram.com/dailymail
Daily Mail Snap: https://www.snapchat.com/discover/Daily-Mail/8392137033
Daily Mail Twitter: https://twitter.com/MailOnline
@DailyMail_news
Daily Mail Pinterest: https://pinterest.co.uk/dailymail
Get the free Daily Mail mobile app: https://dailymail.co.uk/mobile
@DailyMail_News",Daily Mail News,2025-05-21T14:57:59Z,mail news;mail online;mailonline;us news;uk news;global news;breaking news;latest news;@dailymail_news;Russia;Ukraine;war;Putin,16687,843,22,UgwjzGaOFGf-7SVdoAF4AaABAg,@youoceancell88,🇷🇺💪,3,2025-05-21T15:38:38Z
uGsn6_76NLc,Russia Ukraine War: खेरसोन में रुसी आर्म्ड फोर्स का हमला | Putin | Zelenskyy | #tv9shorts #ytshorts,"Russia Ukraine War: खेरसोन में रुसी आर्म्ड फोर्स का हमला | Putin | Zelenskyy | #tv9shorts #ytshorts 
#russia   #ukraine   #nato   #trump    #zelenskeyy

-----------------------------------------
टीवी 9 भारतवर्ष के साथ देखिये देश-विदेश की सभी महत्वपूर्ण और बड़ी खबरें | Watch the latest Hindi news Live on the World's Most Popular News Channel on YouTube. 
#tv9bharatvarsh #hindinews #breakingnews 

TV9 Bharatvarsh News Channel: 
टीवी9 भारतवर्ष हिंदी न्यूज़ का सबसे विश्वसनीय चैनल है। यहाँ आपको राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल से जुड़ी नवीनतम समाचार मिलेंगे। टीवी9 भारतवर्ष पर लाइव खबरें और ब्रेकिंग न्यूज़ के लिए बने रहें।

About Us: 
TV9 Bharatvarsh is the country's most trusted Hindi news channel. It covers the latest news in politics, national and world affairs, entertainment, Bollywood, business, and sports categories, delivering reliable information across all platforms - TV, internet, and mobile.
------------------------------------
लेटेस्ट अपडेट्स और ख़बरों के लिए TV9 की न्यूज़ ऐप डाउनलोड करें: https://tv9news.app.link/J5HhK1uXRLb

Subscribe to TV9 Bharatvarsh Youtube Channel: https://goo.gl/udchcy
For the Latest News visit: https://www.tv9hindi.com/
Follow us on Facebook:https://www.facebook.com/TV9Bharatvarsh/  
Follow us on Twitter: https://twitter.com/TV9Bharatvarsh 
Join Tv9 Bharatvarsh Whatsapp Channel: https://tinyurl.com/yc5ny3wy
Follow us on Instagram: https://www.instagram.com/tv9bharatvarsh/

Subscribe to our other Popular YouTube Channels:
TV9 Hindi News: https://www.youtube.com/@TV9Hindi_News
Sports 9: https://www.youtube.com/@Sports9  

Do not miss out the most crucial news updates/stories from India and around the world. Subscribe to our channel and hit the notification bell to stay updated.",TV9 Bharatvarsh,2025-05-21T13:01:40Z,tv9 bharatvarsh live;tv9 live;tv9 bharatvarsh;breaking news;live news;news live;news today;live news hindi;world news;hindi news;RUSSIA;World news in hindi;Russia Ukraine War;Vladimir Putin;Russia Ukraine War Foreign Citizens Recruitment;Russia news;Russia latest news;Recruitment of Foreign Citizens news;russia latest news;Recruitment of Foreign Citizens in,7947,72,1,Ugxoqc5yKgpiQXW7zZZ4AaABAg,@krishanpwar2389,Good,0,2025-05-21T13:30:35Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,Ugyz7HCFASOM73ByhtZ4AaABAg,@UniverseWay616,"✨ Ajude a Expandir Nosso Universo! ✨
Se você gosta dos conteúdos que trago e quer ver o Canal crescer ainda mais, considere fazer uma contribuição. Qualquer valor faz a diferença! 🌟
Basta fazer um Pix para a chave: apoie@universeway.com.br
Obrigado por fazer parte dessa jornada!",2,2025-05-21T08:19:57Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgxR1dBFWincERIDcoN4AaABAg,@OlgaSyutyk,Ucrânia arrasando...,1,2025-05-22T04:47:04Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgydL6AoVAQsdfFahdh4AaABAg,@IC-wf3fu,Avante Ucrânia!,0,2025-05-22T02:39:12Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgzIaagtV5BP-vWd84B4AaABAg,@antoniocortesdosreis2612,Muito bom,1,2025-05-21T18:36:53Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgwOmBSICGz2X-VJVPx4AaABAg,@wellingtonsebastiao9176,Parabéns Ucrânia ❤❤,0,2025-05-21T17:07:35Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgzbAp1U7dTsrspYZ2R4AaABAg,@FeminineSecrets2024,God Job!,1,2025-05-21T16:49:44Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgyIoUfn5nDbtHzEHsh4AaABAg,@MarcellaGatty,Slava Ukrayini! 🇮🇱🇺🇸🇺🇦💪❤️,1,2025-05-21T16:48:44Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,Ugx88cVISLDuwbj8bC54AaABAg,@MarioTakeyoshiNakamura,"Festa junina antecipada, viva Ucrânia 🇺🇦 ❤❤❤❤❤",2,2025-05-21T15:15:06Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgzGfimFIW5rv8k9IGp4AaABAg,@elizabetecosta6174,Avante Ucrânia!,4,2025-05-21T14:48:07Z
lYRheCFIkJE,Ucrânia Destrói Mísseis Norte-Coreanos na Crimeia,"#shorts #ftpシ

💥 A Ucrânia acaba de atingir em cheio um dos pontos mais sensíveis da logística russa na Crimeia: depósitos de armas com indícios de origem norte-coreana e iraniana! O que isso revela sobre o apoio sombrio que a Rússia está recebendo? Neste vídeo, você vai entender como esse ataque muda o jogo e o que ele representa para os próximos passos da guerra! 🇺🇦🔥

👀 As imagens, os detalhes e a análise completa você confere agora. E mais: por que essas armas estavam escondidas perto de áreas civis? O que o regime russo está tentando ocultar?

📣 Quero saber a sua opinião: você acredita que a Rússia está ficando sem alternativas e recorrendo aos piores aliados possíveis? Comente aqui embaixo! Vamos debater!

✅ Inscreva-se no canal e ative o sininho para não perder nenhuma atualização geopolítica.  
🔁 Compartilhe este vídeo com quem precisa saber a verdade sobre o que está acontecendo na Crimeia.  
💬 Deixe seu comentário, ele pode aparecer no próximo vídeo!

📲 Siga-me nas redes sociais para conteúdo extra e atualizações diárias:  
Instagram, Rede X e Facebook ➤ @universeway166

$ Considere apoiar o meu trabalho fazendo um pix de qualquer valor para a chave: apoie@universeway.com.br. Obrigado!",Universe Way,2025-05-21T13:01:32Z,,5579,,10,UgwT2Is0iAc_Ex14yxl4AaABAg,@elifasaraujo3588,E assim a Ucrânia vai minando  a ofensiva  russa,5,2025-05-21T13:33:02Z
